# Physical map for GigaMUGA chromosome 9
# nrow 5953
# ncol  3 
marker,chr,pos
UNCHS024712,9,13.67341
UNCHS024713,9,13.714237
JAX00686041,9,13.716488
UNCHS024714,9,13.717823
UNC15867434,9,13.741872
JAX00168368,9,13.765494
UNCHS024716,9,13.796246
UNCHS024717,9,13.796352
UNCHS024718,9,13.798646
UNCHS024719,9,13.803597
UNCHS024721,9,13.804207
UNC15867964,9,13.807725
UNCHS024722,9,13.810223
UNC15868560,9,13.877501
JAX00686069,9,13.974681
UNCHS024723,9,13.988402
UNCHS024724,9,13.991906
UNC15870038,9,14.015848
UNCHS024725,9,14.035996
UNCHS024726,9,14.04155
UNC15870454,9,14.050882
UNC15871417,9,14.143881
backupJAX00168402,9,14.199575
UNCHS024727,9,14.205284
UNCHS024728,9,14.209726
UNCHS024729,9,14.282715
UNCHS024730,9,14.285604
UNC15872990,9,14.293867
UNCHS024731,9,14.340409
JAX00236178,9,14.361656
UNC15873666,9,14.36263
UNC15874366,9,14.436809
UNCHS024733,9,14.438908
UNCHS024734,9,14.441203
UNCHS024736,9,14.460429
UNC15874772,9,14.501286
JAX00168425,9,14.509893
UNCHS024738,9,14.515969
UNC15875575,9,14.55048
UNCHS024739,9,14.586541
UNCHS024740,9,14.588895
UNC15876833,9,14.621568
UNCHS024741,9,14.649664
UNCHS024742,9,14.653329
UNC15877983,9,14.688734
JAX00686176,9,14.71249
JAX00686181,9,14.730501
UNCHS024743,9,14.758661
UNCHS024744,9,14.761358
JAX00686196,9,14.856272
JAX00686200,9,14.86614
JAX00168453,9,14.871341
JAX00168453q,9,14.871341
UNC15881390,9,14.927272
UNC15882111,9,14.979198
UNCHS024745,9,15.031223
UNCHS024746,9,15.034219
UNC15883508,9,15.063401
UNCHS024747,9,15.093833
UNCHS024748,9,15.098296
UNC15884630,9,15.141593
UNC15885072,9,15.168488
JAX00686242,9,15.17283
UNCHS024749,9,15.187333
UNCHS024750,9,15.189779
UNCHS024751,9,15.291944
UNCHS024752,9,15.294618
UNCHS024753,9,15.297738
UNCHS024754,9,15.301499
JAX00686257,9,15.309273
JAX00686260,9,15.330106
JAX00686260r,9,15.330106
JAX00686267,9,15.362091
UNCHS024755,9,15.364073
UNC15887704,9,15.367512
JAX00686276,9,15.445634
JAX00168496,9,15.466038
UNC15890506,9,15.552475
UNCHS024757,9,15.607876
UNC15891276,9,15.610283
UNCHS024758,9,15.610505
UNC15892219,9,15.663891
UNCHS024759,9,15.670044
UNCHS024760,9,15.67356
UNC15892603,9,15.687303
UNCHS024761,9,15.687663
JAX00686326,9,15.696346
UNC15893267,9,15.728813
UNC15893663,9,15.752219
UNC15893968,9,15.766354
JAX00168522,9,15.789228
UNC15894747,9,15.813955
UNC15894820,9,15.818662
UNCHS024763,9,15.868724
UNCHS024764,9,15.876862
UNC15895913,9,15.884867
JAX00168530,9,15.910732
JAX00168531,9,15.911131
UNC15896492,9,15.922216
UNCHS024765,9,15.931195
UNC15896878,9,15.947498
UNC15897111,9,15.962306
JAX00686378,9,15.997415
UNC15897603,9,15.998295
UNC15897976,9,16.021743
UNC15898123,9,16.031376
UNC15898646,9,16.060992
UNC15899093,9,16.082749
UNC15899358,9,16.098369
UNC15899963,9,16.138635
UNC15900103,9,16.148498
UNC15900371,9,16.169924
UNC15900781,9,16.194352
UNC15901256,9,16.220242
UNC15901804,9,16.244339
UNC15902100,9,16.265162
UNC15902583,9,16.299413
JAX00686470,9,16.302825
UNC15902787,9,16.310427
UNC15903337,9,16.334169
UNCHS024767,9,16.345201
JAX00686487,9,16.345224
JAX00686488,9,16.345656
UNC15903573,9,16.346249
UNCHS024768,9,16.347413
UNC15904048,9,16.375663
UNC15904277,9,16.389818
UNC15904517,9,16.402591
UNCHS024769,9,16.428422
UNCHS024770,9,16.431728
UNC15905017,9,16.445743
UNC15905217,9,16.466589
UNC15905498,9,16.485246
UNC15905680,9,16.503062
UNC15905886,9,16.524581
UNC15906546,9,16.581111
UNCHS024772,9,16.596223
UNC15907656,9,16.665152
JAX00686553,9,16.761435
JAX00686556,9,16.806902
ICR5929,9,16.898764
UNC15910874,9,16.926672
ICR5930,9,16.980082
JAX00168617,9,17.067095
JAX00168622,9,17.156645
JAX00168622q,9,17.156645
ICR1932,9,17.157377
UNCHS024773,9,17.217136
UNCHS024775,9,17.225317
UNCHS024776,9,17.227813
ICR1933,9,17.242936
JAX00686615,9,17.245829
ICR5933,9,17.249811
UNC15915505,9,17.276109
UNCHS024778,9,17.381326
UNC15917856,9,17.394317
ICR1935,9,17.423883
UNC15918889,9,17.45959
JAX00686685,9,17.554432
JAX00686712,9,17.622486
JAX00686732,9,17.665648
UNCHS024779,9,17.871223
UNCHS024780,9,17.873497
UNCHS024781,9,17.874717
UNCHS024782,9,17.877413
backupUNC090632081,9,17.898502
UNCHS024784,9,17.899318
JAX00168681,9,17.909975
UNC15927356,9,17.947517
JAX00686778,9,17.984768
UNCHS024785,9,18.003746
UNCHS024786,9,18.007009
UNCHS024787,9,18.018739
UNCHS024788,9,18.022619
UNCHS024789,9,18.069906
JAX00686792,9,18.115092
UNC15929728,9,18.116959
JAX00686796,9,18.176659
UNC15930901,9,18.231
UNCHS024792,9,18.382201
UNC15932393,9,18.388213
UNCHS024793,9,18.393999
UNCHS024794,9,18.398228
JAX00686821,9,18.419181
UNCHS024795,9,18.453661
UNCHS024796,9,18.456777
UNC15933598,9,18.47639
UNC15934761,9,18.599277
JAX00686837,9,18.59972
JAX00686853,9,18.7243
UNCHS024797,9,18.763008
UNC15936989,9,18.764632
UNCHS024798,9,18.765721
JAX00168748,9,18.819793
JAX00686862,9,18.827518
UNC15938371,9,18.842425
UNC15940146,9,18.977588
ICR1940,9,18.978173
ICR5940,9,18.989193
ICR1941,9,19.067081
ICR5941,9,19.072964
UNC15942710,9,19.176048
JAX00686904,9,19.249829
JAX00168783,9,19.251914
JAX00686906,9,19.253233
ICR1944,9,19.336922
ICR5944,9,19.336926
UNC15944830,9,19.417171
JAX00168795,9,19.43854
JAX00168795r,9,19.43854
JAX00686920,9,19.443989
ICR5946,9,19.517852
UNC15946622,9,19.539868
JAX00168811,9,19.65163
UNC15948610,9,19.680695
UNC15949809,9,19.853914
UNCHS024799,9,19.864963
UNCHS024800,9,19.87049
JAX00686968,9,19.917913
UNCHS024802,9,19.945517
JAX00168833,9,19.948891
UNC15952042,9,20.076096
UNC15952870,9,20.172513
JAX00168857,9,20.278628
UNC15954014,9,20.289816
UNC15956174,9,20.466339
UNCHS024803,9,20.475822
JAX00687025,9,20.477498
UNCHS024806,9,20.48729
UNC15956968,9,20.530826
UNCHS024807,9,20.531396
JAX00168877,9,20.549527
UNCHS024810,9,20.569707
UNCHS024811,9,20.58684
UNCHS024812,9,20.590606
JAX00687050,9,20.615172
JAX00687050r,9,20.615172
UNCHS024813,9,20.661037
UNCHS024814,9,20.665912
UNCHS024815,9,20.67651
UNC15959170,9,20.702924
UNC15960476,9,20.79948
JAX00168896,9,20.799977
ICR1948,9,20.805995
UNC15961896,9,20.897609
ICR1949,9,20.89768
JAX00687104,9,20.921355
JAX00168906,9,20.943893
ICR1950,9,20.995002
UNC15963011,9,20.995223
UNCHS024820,9,21.006204
UNCHS024821,9,21.106694
UNCHS024822,9,21.11004
backupUNC090022615,9,21.127365
JAX00168921r,9,21.137074
ICR5952,9,21.170013
UNCHS024823,9,21.179309
JAX00687141,9,21.207179
UNCHS024825,9,21.214997
UNC15965493,9,21.227796
UNCHS024827,9,21.257717
UNCHS024829,9,21.279144
UNCHS024830,9,21.286075
UNCHS024831,9,21.295348
UNCHS024832,9,21.297895
ICR1954,9,21.358888
ICR5954,9,21.359055
UNC15966964,9,21.360283
ICR1955,9,21.435613
UNC15968208,9,21.497315
ICR1956,9,21.526354
JAX00687184,9,21.559226
UNCHS024833,9,21.565795
UNCHS024835,9,21.569959
UNCHS024836,9,21.572919
UNC15968951,9,21.600423
JAX00687198,9,21.645433
UNCHS024837,9,21.675881
UNCHS024838,9,21.678679
UNC15970326,9,21.7427
JAX00168966,9,21.746409
JAX00687219,9,21.783417
UNC15971675,9,21.845518
JAX00687232,9,21.871261
UNC15973001,9,21.967989
JAX00687245,9,21.998638
UNC15973814,9,22.045308
UNCHS024839,9,22.057056
JAX00687251,9,22.063122
UNCHS024842,9,22.064009
JAX00168992,9,22.064251
UNCHS024843,9,22.07833
UNCHS024844,9,22.080942
UNC15974661,9,22.110576
UNCHS024845,9,22.219949
UNCHS024846,9,22.223671
JAX00169004,9,22.233977
UNC15976587,9,22.234632
UNC15977993,9,22.310499
UNCHS024849,9,22.335742
UNCHS024850,9,22.3393
UNCHS024851,9,22.352759
UNCHS024852,9,22.359688
UNCHS024853,9,22.368605
JAX00687300,9,22.370799
UNCHS024854,9,22.371185
UNC15979030,9,22.399073
JAX00687325,9,22.479525
UNCHS024856,9,22.489943
UNCHS024857,9,22.530797
UNC15981731,9,22.573558
JAX00687339,9,22.609896
JAX00687342,9,22.63464
UNCHS024859,9,22.638376
UNCHS024860,9,22.641167
UNCHS024861,9,22.659713
UNCHS024862,9,22.66892
UNC15983586,9,22.736917
UNCHS024863,9,22.768095
UNCHS024864,9,22.77058
UNC15984537,9,22.800212
JAX00687379,9,22.813314
UNCHS024865,9,22.827016
UNCHS024866,9,22.830773
UNC15985320,9,22.871034
UNC15986452,9,22.969667
JAX00687401,9,22.970252
UNC15987231,9,23.021195
UNC15988737,9,23.138091
JAX00169072,9,23.149335
UNCHS024867,9,23.176682
UNCHS024868,9,23.181875
UNC15989994,9,23.217955
JAX00687458,9,23.275261
UNC15990881,9,23.2982
JAX00687475,9,23.339915
UNC15991874,9,23.372014
UNCHS024869,9,23.384758
UNCHS024870,9,23.387325
UNC15992571,9,23.42137
JAX00687500,9,23.450846
JAX00687500r,9,23.450846
UNCHS024871,9,23.458382
UNCHS024872,9,23.461892
UNC15994141,9,23.543499
UNCHS024873,9,23.571081
UNCHS024874,9,23.573297
UNC15995608,9,23.621841
JAX00687520,9,23.636062
UNCHS024875,9,23.647722
UNCHS024876,9,23.6519
UNCHS024877,9,23.655581
UNCHS024878,9,23.664135
UNC15996893,9,23.706651
UNCHS024117,9,23.745807
UNCHS024880,9,23.75076
JAX00687545,9,23.780832
UNC16000376,9,23.911351
JAX00687564,9,23.918058
UNC16002026,9,24.026374
UNCHS024881,9,24.130667
UNCHS024882,9,24.133397
JAX00169147,9,24.146113
UNC16005203,9,24.221993
UNCHS024883,9,24.236774
JAX00687644,9,24.238904
UNCHS024884,9,24.24007
UNC16006222,9,24.298084
UNCHS024885,9,24.312384
UNCHS024886,9,24.318476
UNC16007624,9,24.383276
UNC16008744,9,24.441625
JAX00687700,9,24.470406
UNC16009822,9,24.496136
JAX00169183,9,24.630533
JAX00169183q,9,24.630533
UNC16011378,9,24.642143
UNC16011855,9,24.67648
UNCHS024887,9,24.784899
JAX00687749,9,24.799673
UNCHS024889,9,24.82449
UNCHS024890,9,24.827534
UNC16014505,9,24.847078
JAX00687757,9,24.849397
JAX00687768,9,24.892801
UNC16015252,9,24.905524
ICR1959,9,24.958372
UNCHS024892,9,24.959935
ICR5959,9,24.96817
UNC16016624,9,24.98508
UNCHS024893,9,24.990218
UNCHS024894,9,24.993432
ICR5960,9,25.020554
UNCHS024895,9,25.029054
JAX00169212,9,25.034674
ICR1961,9,25.03841
UNC16018316,9,25.095664
JAX00687820,9,25.106253
UNCHS024897,9,25.106282
UNCHS024898,9,25.109414
UNC16020358,9,25.250905
UNCHS024899,9,25.273244
UNCHS024901,9,25.274997
UNCHS024900,9,25.276081
UNC16021446,9,25.329254
UNCHS024903,9,25.330249
UNCHS024904,9,25.33454
UNC16022898,9,25.417773
JAX00169244,9,25.430094
UNC16023738,9,25.471053
UNC16025126,9,25.570576
UNC16026143,9,25.632562
UNC16027819,9,25.747501
UNCHS024905,9,25.816304
UNCHS024906,9,25.820469
UNC16030456,9,25.943308
JAX00687958,9,25.975888
UNC16031005,9,25.981838
JAX00169291,9,26.076066
UNC16032388,9,26.090874
UNC16032719,9,26.115073
UNCHS024907,9,26.116019
UNCHS024908,9,26.118417
JAX00687984,9,26.146379
UNC16033547,9,26.178166
JAX00687996,9,26.237894
UNCHS024909,9,26.245913
UNCHS024910,9,26.248834
UNC16034567,9,26.26867
UNCHS024911,9,26.286477
UNCHS024912,9,26.289001
JAX00169312,9,26.360332
UNCHS024913,9,26.394843
UNCHS024914,9,26.398925
UNC16035684,9,26.4086
UNCHS024915,9,26.419507
UNCHS024916,9,26.421793
UNC16035876,9,26.433762
UNC16036394,9,26.484194
UNCHS024917,9,26.521492
UNC16036678,9,26.524488
UNCHS024918,9,26.527579
JAX00688017,9,26.528169
UNC16037526,9,26.615668
UNC16038011,9,26.654891
JAX00169335,9,26.661268
JAX00169337,9,26.66722
JAX00169337q,9,26.66722
JAX00169339,9,26.708904
UNC16038629,9,26.713981
UNCHS024920,9,26.766002
UNC16039631,9,26.796566
UNC16040053,9,26.833061
JAX00688054,9,26.861823
UNCHS024921,9,26.877586
UNCHS024922,9,26.881716
UNC16040772,9,26.937736
JAX00169356,9,26.93988
UNC16041074,9,26.962384
UNC16041454,9,27.005818
UNC16041698,9,27.036154
UNCHS024925,9,27.076834
UNCHS024926,9,27.079044
UNCHS024927,9,27.079703
UNC16042190,9,27.097823
UNC16042284,9,27.115602
UNCHS024929,9,27.141105
UNCHS024931,9,27.162295
UNCHS024932,9,27.168996
UNC16042689,9,27.196474
UNCHS024934,9,27.217704
JAX00688108r,9,27.219588
UNCHS024935,9,27.222137
JAX00688112,9,27.226284
JAX00688119,9,27.239374
UNC16043036,9,27.252912
UNCHS024938,9,27.265765
UNC16043611,9,27.310253
UNCHS024939,9,27.312341
UNCHS024940,9,27.321646
JAX00169385,9,27.330095
JAX00169385q,9,27.330095
UNC16043985,9,27.356338
UNCHS024941,9,27.391566
UNC16044465,9,27.401544
UNC16045028,9,27.439975
UNCHS024943,9,27.477685
UNCHS024944,9,27.484073
UNC16045360,9,27.489341
UNC16045772,9,27.529571
UNCHS024945,9,27.552327
UNCHS024946,9,27.564024
UNC16046348,9,27.572341
JAX00688165,9,27.575141
JAX00688166,9,27.57601
UNC16046907,9,27.623035
UNC16047350,9,27.663264
UNCHS024947,9,27.685517
UNC16047603,9,27.700061
UNC16048108,9,27.746711
JAX00169417,9,27.746843
JAX00688191,9,27.747522
JAX00688202,9,27.785621
UNC16048790,9,27.800782
UNC16049746,9,27.850281
UNC16049941,9,27.860796
UNC16050220,9,27.880533
UNC16050362,9,27.889842
UNC16050575,9,27.907887
UNC16050648,9,27.913051
JAX00169430,9,27.922454
UNC16050808,9,27.926526
UNC16051012,9,27.941166
UNC16051126,9,27.951998
UNC16051429,9,27.973839
JAX00688272,9,27.986392
UNC16051554,9,27.987484
UNC16051788,9,27.99878
UNC16051986,9,28.012808
UNC16052123,9,28.022724
UNC16052385,9,28.037082
UNC16052630,9,28.048828
UNC16052878,9,28.061431
JAX00688297,9,28.06439
UNC16053041,9,28.070926
UNC16053255,9,28.081738
UNC16053538,9,28.097659
JAX00688309,9,28.099442
UNC16053685,9,28.110736
UNC16053788,9,28.123037
UNC16053942,9,28.136354
UNCHS024949,9,28.139554
UNC16054223,9,28.15895
JAX00688335,9,28.159312
UNCHS024952,9,28.170068
UNC16054374,9,28.17101
UNC16054540,9,28.183015
UNC16054699,9,28.19746
UNC16054811,9,28.202721
UNC16055014,9,28.217092
UNC16055232,9,28.2326
UNC16055521,9,28.247267
UNC16055630,9,28.252963
UNC16055875,9,28.266458
UNC16055973,9,28.275348
JAX00688352,9,28.285623
UNC16056266,9,28.294506
UNC16056409,9,28.303676
JAX00688355,9,28.309443
UNC16056540,9,28.317581
JAX00688362,9,28.324735
UNC16056692,9,28.328731
UNCHS024953,9,28.34646
UNC16056904,9,28.347551
UNCHS024954,9,28.348999
UNC16057045,9,28.357743
JAX00688378,9,28.36219
UNC16057103,9,28.363705
UNC16057373,9,28.382178
UNCHS024955,9,28.385554
UNC16057445,9,28.387785
UNCHS024956,9,28.389347
UNCHS024958,9,28.391268
UNC16057545,9,28.398285
UNC16057830,9,28.427333
UNC16058012,9,28.442982
UNC16058098,9,28.452223
JAX00688393,9,28.465162
UNC16058297,9,28.468518
JAX00688396,9,28.468761
UNC16058407,9,28.473731
UNC16058759,9,28.497846
UNC16058956,9,28.510715
UNC16059203,9,28.531195
UNCHS024959,9,28.535447
UNC16059325,9,28.536533
UNCHS024960,9,28.538172
UNC16059444,9,28.544201
UNCHS024961,9,28.544346
UNCHS024962,9,28.551107
UNC16059683,9,28.561785
JAX00688419,9,28.564327
UNC16059769,9,28.570718
JAX00688425,9,28.602101
UNC16060158,9,28.60224
UNC16060305,9,28.610008
JAX00688437,9,28.62558
JAX00688437q,9,28.62558
UNC16060522,9,28.625768
UNC16060700,9,28.637305
UNC16060906,9,28.646807
UNCHS024963,9,28.647121
UNCHS024965,9,28.65438
UNCHS024964,9,28.657148
UNCHS024966,9,28.658054
UNC16061014,9,28.659174
UNC16061318,9,28.676544
UNC16061749,9,28.711036
JAX00169489,9,28.716046
UNC16062048,9,28.738418
JAX00688476,9,28.747875
UNCHS024967,9,28.783778
UNCHS024968,9,28.786371
UNC16062790,9,28.790078
UNC16063207,9,28.813199
UNC16063700,9,28.836798
UNC16064163,9,28.86817
UNC16064749,9,28.904103
JAX00688524,9,28.920064
UNCHS024969,9,28.973721
UNCHS024970,9,28.976185
UNC16066041,9,28.9965
JAX00688548,9,29.009868
UNC16066803,9,29.042719
JAX00688567,9,29.075342
backupUNC090407608,9,29.076397
UNCHS024971,9,29.089
UNCHS024972,9,29.091551
UNC16067518,9,29.103119
UNCHS024974,9,29.10838
UNC16067691,9,29.128084
UNC16067949,9,29.148253
UNCHS024975,9,29.159543
UNCHS024976,9,29.16261
JAX00688591,9,29.202071
UNCHS024977,9,29.21036
UNC16068815,9,29.22814
UNC16069157,9,29.253399
JAX00169532,9,29.276885
UNC16069538,9,29.286123
UNC16069900,9,29.319493
UNC16070306,9,29.357398
UNC16070489,9,29.371861
UNCHS024979,9,29.387844
UNCHS024980,9,29.391471
UNCHS024981,9,29.407584
UNCHS024982,9,29.411657
UNCHS024983,9,29.4179
UNC16070999,9,29.418993
UNCHS024984,9,29.420163
UNC16071270,9,29.446264
UNCHS024985,9,29.454634
UNCHS024986,9,29.457363
UNC16071468,9,29.469058
JAX00688656,9,29.500328
UNC16072002,9,29.510247
UNC16072326,9,29.531219
UNCHS024988,9,29.536713
JAX00688681,9,29.549787
UNC16072801,9,29.572593
JAX00688687,9,29.575553
JAX00688695,9,29.610291
UNC16073283,9,29.613137
UNC16073638,9,29.635668
JAX00688723,9,29.675076
JAX00688737,9,29.702656
UNC16074692,9,29.715646
UNC16074865,9,29.731144
UNCHS024990,9,29.748228
UNC16075141,9,29.75246
JAX00688761,9,29.760209
UNCHS024991,9,29.767997
UNCHS024992,9,29.770749
UNC16075790,9,29.793579
UNC16076472,9,29.844059
UNC16076526,9,29.848206
UNC16077246,9,29.895601
UNC16077799,9,29.939029
JAX00688817,9,29.944918
UNCHS024993,9,29.947298
UNCHS024994,9,29.951759
JAX00688821,9,29.971858
UNC16078442,9,29.989516
UNCHS024995,9,29.993713
UNCHS024996,9,29.99728
UNC16078909,9,30.021967
JAX00688833,9,30.034558
UNC16079241,9,30.042866
UNCHS024997,9,30.060446
UNC16079629,9,30.074594
UNCHS024999,9,30.082133
UNCHS025000,9,30.090123
UNC16080167,9,30.117543
JAX00688847,9,30.127336
UNC16080635,9,30.148873
UNC16081010,9,30.17902
UNC16081631,9,30.218223
UNC16082183,9,30.257388
UNC16082605,9,30.283324
UNCHS025002,9,30.28435
JAX00236537,9,30.302328
UNC16082886,9,30.304744
UNC16083432,9,30.339472
JAX00688876,9,30.345483
JAX00688876r,9,30.345483
JAX00169612,9,30.346122
UNC16084032,9,30.385398
UNC16084401,9,30.412735
UNC16084570,9,30.42318
UNC16085152,9,30.469259
UNC16085480,9,30.486865
UNCHS025003,9,30.487992
UNCHS025005,9,30.488951
UNCHS025004,9,30.490273
UNCHS025006,9,30.493654
JAX00688908,9,30.497531
JAX00169625,9,30.528283
UNCHS025007,9,30.553307
UNC16086491,9,30.560137
UNC16086873,9,30.58123
JAX00169629,9,30.587197
UNCHS025009,9,30.622436
UNCHS025010,9,30.624792
UNC16087800,9,30.638092
UNC16088049,9,30.662677
UNC16088511,9,30.689862
UNC16088841,9,30.716539
JAX00169640,9,30.723226
UNCHS025011,9,30.736478
UNCHS025012,9,30.742974
UNCHS025013,9,30.753055
UNCHS025014,9,30.756152
UNC16089695,9,30.758874
UNC16090214,9,30.785262
JAX00688972,9,30.800592
